Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 8.000000, 8.000000, 0.250000
1, 7.500169, 7.500381, 0.218744
1, 7.999997, 7.000165, 0.250014
1, 7.500167, 7.500182, 0.280102
1, 7.999715, 6.999880, 0.310951
1, 8.499584, 7.499761, 0.280761
1, 7.999608, 7.999915, 0.311754
1, 8.499531, 7.499957, 0.343283
1, 8.999831, 7.000272, 0.375032
1, 9.500080, 7.500422, 0.343528
1, 9.999919, 7.000355, 0.375045
1, 9.499903, 7.500338, 0.406487
1, 8.999900, 8.000481, 0.437747
1, 8.499881, 8.500360, 0.468900
1, 9.000561, 8.000689, 0.500069
1, 8.500504, 7.501025, 0.468849
1, 8.000300, 8.001092, 0.500004
2, 8.000000, 5.000000, 0.727273
2, 7.500381, 4.499986, 0.662679
2, 7.000165, 4.999756, 0.700563
2, 7.500182, 5.499782, 0.659248
2, 6.999880, 5.999243, 0.693227
2, 7.499761, 6.499017, 0.657139
2, 7.999915, 6.998804, 0.622497
2, 7.499957, 7.498830, 0.656050
2, 7.000272, 7.998928, 0.688085
2, 7.500422, 8.499113, 0.655495
2, 7.000355, 7.998856, 0.623400
2, 7.500338, 8.498419, 0.592046
2, 8.000481, 8.998317, 0.561377
2, 8.500360, 9.497887, 0.530819
2, 8.000689, 8.998136, 0.499873
2, 7.501025, 8.497869, 0.468706
2, 8.001092, 7.998146, 0.499902
3, 5.000000, 6.000000, 0.527778
3, 4.499986, 6.500275, 0.575182
3, 4.999756, 6.000646, 0.618751
3, 5.499782, 6.500675, 0.584403
3, 5.999243, 6.000210, 0.621469
3, 6.499017, 6.500421, 0.588277
3, 6.998804, 7.000331, 0.558339
3, 7.498830, 6.500436, 0.590406
3, 7.998928, 6.000390, 0.623180
3, 8.499113, 6.499967, 0.591547
3, 7.998856, 6.999960, 0.623528
3, 8.498419, 7.500280, 0.592221
3, 8.998317, 8.000835, 0.561502
3, 9.497887, 8.501040, 0.530952
3, 8.998136, 8.001084, 0.500047
3, 8.497869, 7.501205, 0.468846
3, 7.998146, 8.001206, 0.500008
4, 6.000000, 7.000000, 0.769231
4, 6.500275, 7.499989, 0.759986
4, 6.000646, 8.000006, 0.797452
4, 6.500675, 8.499907, 0.772673
4, 6.000210, 7.999876, 0.749980
4, 6.500421, 8.500024, 0.722193
4, 7.000331, 8.999660, 0.689826
4, 6.500436, 8.499818, 0.656085
4, 6.000390, 7.999814, 0.623116
4, 6.499967, 7.499944, 0.655546
4, 6.999960, 8.000181, 0.623437
4, 7.500280, 8.499970, 0.592123
4, 8.000835, 9.000160, 0.561407
4, 8.501040, 9.500348, 0.530848
4, 8.001084, 9.000889, 0.499976
4, 7.501205, 8.500937, 0.468810
4, 8.001206, 8.000829, 0.499954
5, 7.000000, 7.000000, 0.500000
5, 7.499989, 7.499853, 0.483318
5, 8.000006, 6.999949, 0.499984
5, 8.499907, 6.500069, 0.524701
5, 7.999876, 7.000249, 0.555137
5, 8.500024, 7.500152, 0.528008
5, 8.999660, 8.000119, 0.499965
5, 8.499818, 8.499976, 0.529545
5, 7.999814, 8.000189, 0.499934
5, 7.499944, 8.500404, 0.530279
5, 8.000181, 8.000393, 0.560901
5, 8.499970, 7.500129, 0.592127
5, 9.000160, 7.999837, 0.561430
5, 9.500348, 8.499487, 0.530855
5, 9.000889, 7.999856, 0.499929
5, 8.500937, 7.499951, 0.468746
5, 8.000829, 7.999951, 0.499939
6, 7.000000, 10.000000, 0.300000
6, 7.499853, 9.500133, 0.340921
6, 6.999949, 10.000031, 0.374994
6, 6.500069, 10.500003, 0.408629
6, 7.000249, 10.000490, 0.440817
6, 7.500152, 9.500525, 0.470857
6, 8.000119, 9.000174, 0.499978
6, 8.499976, 8.499702, 0.529555
6, 8.000189, 8.999361, 0.560029
6, 8.500404, 8.499383, 0.591543
6, 8.000393, 7.999162, 0.560960
6, 7.500129, 8.499260, 0.592187
6, 7.999837, 8.999561, 0.561514
6, 8.499487, 9.499795, 0.530918
6, 7.999856, 9.000260, 0.499961
6, 7.499951, 8.500601, 0.468813
6, 7.999951, 8.000995, 0.500027
7, 10.000000, 8.000000, 0.500000
7, 9.500133, 7.500001, 0.483320
7, 10.000031, 8.000172, 0.444234
7, 10.500003, 8.499850, 0.408663
7, 10.000490, 8.999846, 0.440865
7, 9.500525, 9.500324, 0.470835
7, 9.000174, 9.000168, 0.439152
7, 8.499702, 9.500053, 0.469677
7, 8.999361, 8.999928, 0.500006
7, 8.499383, 8.500016, 0.469197
7, 7.999162, 8.000065, 0.437945
7, 8.499260, 7.500233, 0.468990
7, 8.999561, 8.000093, 0.437687
7, 9.499795, 7.500156, 0.468834
7, 9.000260, 7.999961, 0.499951
7, 8.500601, 7.499774, 0.468764
7, 8.000995, 8.000032, 0.499950
8, 8.000000, 12.000000, 0.500000
8, 7.500001, 11.500048, 0.483303
8, 8.000172, 10.999981, 0.499964
8, 8.499850, 10.499925, 0.524646
8, 8.999846, 9.999924, 0.555112
8, 9.500324, 9.499861, 0.588227
8, 9.000168, 9.000242, 0.558288
8, 9.500053, 9.500452, 0.529518
8, 8.999928, 10.000719, 0.559969
8, 8.500016, 9.500495, 0.530260
8, 8.000065, 10.000692, 0.560864
8, 7.500233, 9.500442, 0.530589
8, 8.000093, 9.000504, 0.561412
8, 7.500156, 8.500443, 0.530809
8, 7.999961, 9.000507, 0.499910
8, 7.499774, 8.500359, 0.468727
8, 8.000032, 8.000368, 0.499883
9, 12.000000, 6.000000, 0.500000
9, 11.500048, 6.499938, 0.514719
9, 10.999981, 6.999882, 0.549240
9, 10.499925, 7.500045, 0.584387
9, 9.999924, 7.000345, 0.555192
9, 9.499861, 6.500799, 0.528095
9, 9.000242, 6.000814, 0.500025
9, 9.500452, 6.500943, 0.469748
9, 10.000719, 7.001150, 0.438372
9, 9.500495, 7.500712, 0.469274
9, 10.000692, 8.000806, 0.437966
9, 9.500442, 8.501179, 0.469009
9, 9.000504, 8.001640, 0.437732
9, 8.500443, 8.501856, 0.468895
9, 9.000507, 8.001665, 0.500038
9, 8.500359, 7.501946, 0.468862
