Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 7.933548, 7.936198, 0.557046
1, 7.196648, 7.197433, 0.531429
1, 6.331867, 6.332576, 0.646936
1, 6.752618, 6.753192, 0.626876
1, 7.254702, 7.255059, 0.656864
1, 7.247625, 7.247122, 0.596345
1, 7.249004, 7.247601, 0.659192
1, 7.716681, 7.715686, 0.630793
1, 8.172873, 8.171789, 0.669577
1, 7.375685, 7.374648, 0.576393
1, 6.667435, 6.666485, 0.678381
1, 6.177166, 6.175085, 0.678999
1, 5.450059, 5.448804, 0.805396
1, 3.249762, 3.249557, 0.966023
1, 4.000279, 4.000270, 0.999955
2, 7.936198, 7.934508, 0.557021
2, 7.197433, 7.195409, 0.531393
2, 6.332576, 6.330636, 0.646882
2, 6.753192, 6.752171, 0.626941
2, 7.255059, 7.254275, 0.656846
2, 7.247122, 7.248059, 0.596437
2, 7.247601, 7.248927, 0.659182
2, 7.715686, 7.717635, 0.630837
2, 8.171789, 8.173623, 0.669457
2, 7.374648, 7.377025, 0.576360
2, 6.666485, 6.669498, 0.678523
2, 6.175085, 6.177100, 0.679015
2, 5.448804, 5.451000, 0.805293
2, 3.249557, 3.250250, 0.965991
2, 4.000270, 4.000302, 0.999953
3, 7.934508, 7.934941, 0.557081
3, 7.195409, 7.196368, 0.531370
3, 6.330636, 6.331418, 0.646876
3, 6.752171, 6.752688, 0.626929
3, 7.254275, 7.254103, 0.656957
3, 7.248059, 7.246608, 0.596531
3, 7.248927, 7.247703, 0.659235
3, 7.717635, 7.716597, 0.630992
3, 8.173623, 8.172707, 0.669612
3, 7.377025, 7.376224, 0.576426
3, 6.669498, 6.668099, 0.678455
3, 6.177100, 6.175416, 0.678906
3, 5.451000, 5.446934, 0.805528
3, 3.250250, 3.248750, 0.966056
3, 4.000302, 4.000277, 0.999953
4, 7.934941, 7.933302, 0.557077
4, 7.196368, 7.196228, 0.531450
4, 6.331418, 6.331371, 0.646976
4, 6.752688, 6.752956, 0.626971
4, 7.254103, 7.254900, 0.656833
4, 7.246608, 7.248145, 0.596407
4, 7.247703, 7.248981, 0.659132
4, 7.716597, 7.715998, 0.630786
4, 8.172707, 8.171805, 0.669385
4, 7.376224, 7.374107, 0.576332
4, 6.668099, 6.666796, 0.678466
4, 6.175416, 6.173495, 0.678964
4, 5.446934, 5.447593, 0.805603
4, 3.248750, 3.248431, 0.966159
4, 4.000277, 4.000300, 0.999953
5, 7.933302, 7.934261, 0.556839
5, 7.196228, 7.197375, 0.531420
5, 6.331371, 6.332100, 0.646925
5, 6.752956, 6.753478, 0.627023
5, 7.254900, 7.255181, 0.656905
5, 7.248145, 7.247651, 0.596512
5, 7.248981, 7.249333, 0.659233
5, 7.715998, 7.717175, 0.630989
5, 8.171805, 8.171756, 0.669652
5, 7.374107, 7.373929, 0.576401
5, 6.666796, 6.667154, 0.678384
5, 6.173495, 6.173921, 0.678991
5, 5.447593, 5.446532, 0.805686
5, 3.248431, 3.250332, 0.966057
5, 4.000300, 4.000273, 0.999953
6, 7.934261, 7.932969, 0.557089
6, 7.197375, 7.194817, 0.531440
6, 6.332100, 6.330350, 0.646987
6, 6.753478, 6.751027, 0.627007
6, 7.255181, 7.253645, 0.656932
6, 7.247651, 7.245584, 0.596350
6, 7.249333, 7.247197, 0.659114
6, 7.717175, 7.714510, 0.630821
6, 8.171756, 8.170242, 0.669519
6, 7.373929, 7.371268, 0.576484
6, 6.667154, 6.665297, 0.678405
6, 6.173921, 6.174729, 0.678827
6, 5.446532, 5.447403, 0.805582
6, 3.250332, 3.249636, 0.965981
6, 4.000273, 4.000316, 0.999952
7, 7.932969, 7.933913, 0.556968
7, 7.194817, 7.196566, 0.531475
7, 6.330350, 6.330517, 0.646994
7, 6.751027, 6.751472, 0.626984
7, 7.253645, 7.253770, 0.656970
7, 7.245584, 7.246910, 0.596499
7, 7.247197, 7.249341, 0.659246
7, 7.714510, 7.717246, 0.630819
7, 8.170242, 8.173391, 0.669586
7, 7.371268, 7.376341, 0.576657
7, 6.665297, 6.667940, 0.678363
7, 6.174729, 6.176541, 0.678788
7, 5.447403, 5.451272, 0.805248
7, 3.249636, 3.250419, 0.965958
7, 4.000316, 4.000311, 0.999949
8, 7.933913, 7.932661, 0.557032
8, 7.196566, 7.195803, 0.531403
8, 6.330517, 6.331105, 0.646928
8, 6.751472, 6.752965, 0.626928
8, 7.253770, 7.254986, 0.656853
8, 7.246910, 7.248592, 0.596428
8, 7.249341, 7.249690, 0.659207
8, 7.717246, 7.716472, 0.630871
8, 8.173391, 8.172599, 0.669505
8, 7.376341, 7.375968, 0.576538
8, 6.667940, 6.667710, 0.678517
8, 6.176541, 6.175991, 0.678897
8, 5.451272, 5.448592, 0.805319
8, 3.250419, 3.249369, 0.965964
8, 4.000311, 4.000268, 0.999953
9, 7.932661, 7.934772, 0.556944
9, 7.195803, 7.197336, 0.531445
9, 6.331105, 6.332398, 0.646776
9, 6.752965, 6.753487, 0.626896
9, 7.254986, 7.255162, 0.656833
9, 7.248592, 7.248629, 0.596352
9, 7.249690, 7.249715, 0.659160
