Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 7.265128, 7.265817, 0.556078
1, 7.540061, 7.542247, 0.571049
1, 7.641553, 7.644280, 0.559825
1, 7.814340, 7.816795, 0.565533
1, 8.079246, 8.081833, 0.573903
1, 8.355934, 8.357898, 0.570670
1, 7.959751, 7.962908, 0.511866
1, 7.556433, 7.559258, 0.510098
1, 7.462622, 7.465003, 0.536520
1, 7.640114, 7.642230, 0.560076
1, 7.691671, 7.694345, 0.554040
1, 7.839442, 7.841848, 0.562565
1, 8.091811, 8.094424, 0.572406
1, 8.407629, 8.409799, 0.575255
1, 8.280481, 8.283407, 0.538499
1, 8.175285, 8.177925, 0.539385
2, 7.265817, 7.267053, 0.555947
2, 7.542247, 7.542986, 0.571057
2, 7.644280, 7.644911, 0.559760
2, 7.816795, 7.817832, 0.565456
2, 8.081833, 8.082632, 0.573842
2, 8.357898, 8.358866, 0.570633
2, 7.962908, 7.963385, 0.511761
2, 7.559258, 7.560718, 0.510081
2, 7.465003, 7.465753, 0.536473
2, 7.642230, 7.642870, 0.560066
2, 7.694345, 7.694949, 0.553963
2, 7.841848, 7.842842, 0.562487
2, 8.094424, 8.095247, 0.572343
2, 8.409799, 8.410758, 0.575236
2, 8.283407, 8.283990, 0.538458
2, 8.177925, 8.179201, 0.539335
3, 7.267053, 7.264993, 0.556072
3, 7.542986, 7.542677, 0.571095
3, 7.644911, 7.644703, 0.559824
3, 7.817832, 7.817221, 0.565519
3, 8.082632, 8.081862, 0.573884
3, 8.358866, 8.358885, 0.570697
3, 7.963385, 7.963673, 0.511893
3, 7.560718, 7.559595, 0.510140
3, 7.465753, 7.464643, 0.536621
3, 7.642870, 7.642579, 0.560140
3, 7.694949, 7.694753, 0.554056
3, 7.842842, 7.842296, 0.562565
3, 8.095247, 8.094455, 0.572398
3, 8.410758, 8.410535, 0.575264
3, 8.283990, 8.284002, 0.538555
3, 8.179201, 8.178298, 0.539393
4, 7.264993, 7.264793, 0.556146
4, 7.542677, 7.540194, 0.571121
4, 7.644703, 7.642498, 0.559896
4, 7.817221, 7.814871, 0.565537
4, 8.081862, 8.080079, 0.573955
4, 8.358885, 8.356108, 0.570735
4, 7.963673, 7.960751, 0.512055
4, 7.559595, 7.557005, 0.510205
4, 7.464643, 7.463162, 0.536635
4, 7.642579, 7.640219, 0.560165
4, 7.694753, 7.692759, 0.554082
4, 7.842296, 7.840063, 0.562580
4, 8.094455, 8.092785, 0.572448
4, 8.410535, 8.407942, 0.575302
4, 8.284002, 8.281423, 0.538623
4, 8.178298, 8.175797, 0.539411
5, 7.264793, 7.264515, 0.555966
5, 7.540194, 7.541346, 0.570988
5, 7.642498, 7.643188, 0.559699
5, 7.814871, 7.815428, 0.565487
5, 8.080079, 8.080195, 0.573754
5, 8.356108, 8.357075, 0.570634
5, 7.960751, 7.962194, 0.511748
5, 7.557005, 7.558527, 0.510080
5, 7.463162, 7.463787, 0.536392
5, 7.640219, 7.641582, 0.560011
5, 7.692759, 7.693407, 0.553893
5, 7.840063, 7.840448, 0.562527
5, 8.092785, 8.092715, 0.572260
5, 8.407942, 8.408787, 0.575221
5, 8.281423, 8.282436, 0.538445
5, 8.175797, 8.176878, 0.539368
6, 7.264515, 7.263940, 0.556079
6, 7.541346, 7.541094, 0.571124
6, 7.643188, 7.642769, 0.559858
6, 7.815428, 7.815270, 0.565597
6, 8.080195, 8.080218, 0.573911
6, 8.357075, 8.357059, 0.570775
6, 7.962194, 7.961658, 0.511894
6, 7.558527, 7.557768, 0.510213
6, 7.463787, 7.463375, 0.536523
6, 7.641582, 7.641147, 0.560097
6, 7.693407, 7.692819, 0.554030
6, 7.840448, 7.840275, 0.562636
6, 8.092715, 8.092829, 0.572427
6, 8.408787, 8.408765, 0.575336
6, 8.282436, 8.282093, 0.538535
6, 8.176878, 8.176472, 0.539455
7, 7.263940, 7.265916, 0.556014
7, 7.541094, 7.542655, 0.571063
7, 7.642769, 7.643937, 0.559717
7, 7.815270, 7.817018, 0.565471
7, 8.080218, 8.081720, 0.573721
7, 8.357059, 8.358202, 0.570631
7, 7.961658, 7.961880, 0.511714
7, 7.557768, 7.559222, 0.510098
7, 7.463375, 7.465022, 0.536389
7, 7.641147, 7.642772, 0.560094
7, 7.692819, 7.694059, 0.553914
7, 7.840275, 7.842103, 0.562526
7, 8.092829, 8.094307, 0.572245
7, 8.408765, 8.410126, 0.575228
7, 8.282093, 8.282736, 0.538379
