Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 8.175285, 8.177925, 0.539385
1, 7.675479, 7.677872, 0.570477
1, 7.175514, 7.178523, 0.601542
1, 6.676203, 6.679040, 0.632542
1, 6.177622, 6.179902, 0.663288
1, 5.680633, 5.682566, 0.694151
1, 5.186514, 5.187657, 0.725530
1, 4.697968, 4.698814, 0.758142
1, 4.220118, 4.220695, 0.792264
1, 3.764394, 3.764983, 0.826599
1, 3.348974, 3.348877, 0.857644
1, 2.825192, 2.825276, 0.883941
1, 2.476471, 2.476284, 0.917208
1, 2.117230, 2.116848, 0.971875
1, 1.498387, 1.498188, 0.991781
1, 0.499969, 0.499750, 0.991931
1, 0.000000, 0.000000, 1.000000
2, 8.177925, 8.179201, 0.539335
2, 7.677872, 7.678903, 0.570424
2, 7.178523, 7.179008, 0.601471
2, 6.679040, 6.680058, 0.632470
2, 6.179902, 6.180958, 0.663222
2, 5.682566, 5.683136, 0.694029
2, 5.187657, 5.188277, 0.725492
2, 4.698814, 4.699067, 0.758151
2, 4.220695, 4.221109, 0.792353
2, 3.764983, 3.765576, 0.826609
2, 3.348877, 3.349633, 0.857634
2, 2.825276, 2.825854, 0.883925
2, 2.476284, 2.476654, 0.917230
2, 2.116848, 2.116985, 0.971886
2, 1.498188, 1.498510, 0.991782
2, 0.499750, 0.500068, 0.991928
2, 0.000000, 0.000000, 1.000000
3, 8.179201, 8.178298, 0.539393
3, 7.678903, 7.678296, 0.570523
3, 7.179008, 7.178506, 0.601578
3, 6.680058, 6.678741, 0.632528
3, 6.180958, 6.179832, 0.663314
3, 5.683136, 5.682409, 0.694182
3, 5.188277, 5.187883, 0.725582
3, 4.699067, 4.698571, 0.758255
3, 4.221109, 4.220832, 0.792335
3, 3.765576, 3.764575, 0.826651
3, 3.349633, 3.348953, 0.857668
3, 2.825854, 2.825194, 0.883915
3, 2.476654, 2.476335, 0.917252
3, 2.116985, 2.116955, 0.971884
3, 1.498510, 1.498259, 0.991786
3, 0.500068, 0.499819, 0.991933
3, 0.000000, 0.000000, 1.000000
4, 8.178298, 8.175797, 0.539411
4, 7.678296, 7.675710, 0.570574
4, 7.178506, 7.176105, 0.601619
4, 6.678741, 6.676885, 0.632548
4, 6.179832, 6.178038, 0.663318
4, 5.682409, 5.681123, 0.694091
4, 5.187883, 5.186570, 0.725515
4, 4.698571, 4.697383, 0.758237
4, 4.220832, 4.219810, 0.792394
4, 3.764575, 3.764354, 0.826650
4, 3.348953, 3.348672, 0.857679
4, 2.825194, 2.825149, 0.883896
4, 2.476335, 2.476221, 0.917231
4, 2.116955, 2.117015, 0.971904
4, 1.498259, 1.498228, 0.991783
4, 0.499819, 0.499801, 0.991929
4, 0.000000, 0.000000, 1.000000
5, 8.175797, 8.176878, 0.539368
5, 7.675710, 7.676974, 0.570476
5, 7.176105, 7.177054, 0.601527
5, 6.676885, 6.677754, 0.632458
5, 6.178038, 6.178904, 0.663247
5, 5.681123, 5.681935, 0.694078
5, 5.186570, 5.187632, 0.725515
5, 4.697383, 4.698798, 0.758243
5, 4.219810, 4.220980, 0.792400
5, 3.764354, 3.765145, 0.826659
5, 3.348672, 3.349040, 0.857661
5, 2.825149, 2.825321, 0.883951
5, 2.476221, 2.476492, 0.917274
5, 2.117015, 2.116724, 0.971887
5, 1.498228, 1.498382, 0.991793
5, 0.499801, 0.499928, 0.991942
5, 0.000000, 0.000000, 1.000000
6, 8.176878, 8.176472, 0.539455
6, 7.676974, 7.676461, 0.570548
6, 7.177054, 7.176525, 0.601582
6, 6.677754, 6.676888, 0.632549
6, 6.178904, 6.178183, 0.663363
6, 5.681935, 5.680951, 0.694139
6, 5.187632, 5.186501, 0.725569
6, 4.698798, 4.697447, 0.758244
6, 4.220980, 4.220029, 0.792394
6, 3.765145, 3.764478, 0.826650
6, 3.349040, 3.348593, 0.857679
6, 2.825321, 2.824868, 0.883964
6, 2.476492, 2.476159, 0.917306
6, 2.116724, 2.116663, 0.971895
6, 1.498382, 1.497962, 0.991782
6, 0.499928, 0.499553, 0.991930
6, 0.000000, 0.000000, 1.000000
7, 8.176472, 8.178040, 0.539360
7, 7.676461, 7.677797, 0.570467
7, 7.176525, 7.177857, 0.601527
7, 6.676888, 6.678356, 0.632448
7, 6.178183, 6.179327, 0.663264
7, 5.680951, 5.682096, 0.694108
