Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 8.175285, 8.177925, 0.539385
1, 8.175285, 8.177925, 0.568029
1, 8.175285, 8.177925, 0.596353
1, 8.175285, 8.177925, 0.623722
1, 8.175285, 8.177925, 0.646529
1, 8.175285, 8.177925, 0.665675
1, 8.175285, 8.177925, 0.678666
1, 8.175285, 8.177925, 0.692378
1, 8.175285, 8.177925, 0.696768
1, 8.175285, 8.177925, 0.699583
1, 8.175285, 8.177925, 0.700546
2, 8.177925, 8.179201, 0.539335
2, 8.177925, 8.179201, 0.567951
2, 8.177925, 8.179201, 0.596415
2, 8.177925, 8.179201, 0.623697
2, 8.177925, 8.179201, 0.646385
2, 8.177925, 8.179201, 0.665525
2, 8.177925, 8.179201, 0.678594
2, 8.177925, 8.179201, 0.692383
2, 8.177925, 8.179201, 0.696657
2, 8.177925, 8.179201, 0.699456
2, 8.177925, 8.179201, 0.700469
3, 8.179201, 8.178298, 0.539393
3, 8.179201, 8.178298, 0.568277
3, 8.179201, 8.178298, 0.596790
3, 8.179201, 8.178298, 0.624204
3, 8.179201, 8.178298, 0.647093
3, 8.179201, 8.178298, 0.666054
3, 8.179201, 8.178298, 0.679074
3, 8.179201, 8.178298, 0.692925
3, 8.179201, 8.178298, 0.697321
3, 8.179201, 8.178298, 0.700117
3, 8.179201, 8.178298, 0.701098
4, 8.178298, 8.175797, 0.539411
4, 8.178298, 8.175797, 0.568453
4, 8.178298, 8.175797, 0.596904
4, 8.178298, 8.175797, 0.624067
4, 8.178298, 8.175797, 0.646857
4, 8.178298, 8.175797, 0.666099
4, 8.178298, 8.175797, 0.678991
4, 8.178298, 8.175797, 0.692825
4, 8.178298, 8.175797, 0.697188
4, 8.178298, 8.175797, 0.699972
4, 8.178298, 8.175797, 0.700954
5, 8.175797, 8.176878, 0.539368
5, 8.175797, 8.176878, 0.567973
5, 8.175797, 8.176878, 0.596530
5, 8.175797, 8.176878, 0.623858
5, 8.175797, 8.176878, 0.646495
5, 8.175797, 8.176878, 0.665332
5, 8.175797, 8.176878, 0.678339
5, 8.175797, 8.176878, 0.692069
5, 8.175797, 8.176878, 0.696453
5, 8.175797, 8.176878, 0.699169
5, 8.175797, 8.176878, 0.700180
6, 8.176878, 8.176472, 0.539455
6, 8.176878, 8.176472, 0.568208
6, 8.176878, 8.176472, 0.596478
6, 8.176878, 8.176472, 0.623650
6, 8.176878, 8.176472, 0.646395
6, 8.176878, 8.176472, 0.665448
6, 8.176878, 8.176472, 0.678548
6, 8.176878, 8.176472, 0.692378
6, 8.176878, 8.176472, 0.696682
6, 8.176878, 8.176472, 0.699637
6, 8.176878, 8.176472, 0.700665
7, 8.176472, 8.178040, 0.539360
7, 8.176472, 8.178040, 0.568115
7, 8.176472, 8.178040, 0.596712
7, 8.176472, 8.178040, 0.624000
7, 8.176472, 8.178040, 0.646778
7, 8.176472, 8.178040, 0.665961
7, 8.176472, 8.178040, 0.678927
7, 8.176472, 8.178040, 0.692585
7, 8.176472, 8.178040, 0.696951
7, 8.176472, 8.178040, 0.699711
7, 8.176472, 8.178040, 0.700743
8, 8.178040, 8.175616, 0.539431
8, 8.178040, 8.175616, 0.568066
8, 8.178040, 8.175616, 0.596446
8, 8.178040, 8.175616, 0.624023
8, 8.178040, 8.175616, 0.646711
8, 8.178040, 8.175616, 0.665713
8, 8.178040, 8.175616, 0.678872
8, 8.178040, 8.175616, 0.692632
8, 8.178040, 8.175616, 0.696908
8, 8.178040, 8.175616, 0.699681
8, 8.178040, 8.175616, 0.700708
9, 8.175616, 8.175722, 0.539319
9, 8.175616, 8.175722, 0.568201
9, 8.175616, 8.175722, 0.596514
9, 8.175616, 8.175722, 0.623600
9, 8.175616, 8.175722, 0.646585
9, 8.175616, 8.175722, 0.665829
9, 8.175616, 8.175722, 0.678743
9, 8.175616, 8.175722, 0.692711
9, 8.175616, 8.175722, 0.697077
9, 8.175616, 8.175722, 0.699871
9, 8.175616, 8.175722, 0.700885
10, 8.175722, 8.176723, 0.539311
10, 8.175722, 8.176723, 0.568082
10, 8.175722, 8.176723, 0.596767
10, 8.175722, 8.176723, 0.624396
10, 8.175722, 8.176723, 0.647366
10, 8.175722, 8.176723, 0.666515
10, 8.175722, 8.176723, 0.679570
10, 8.175722, 8.176723, 0.693504
10, 8.175722, 8.176723, 0.698005
10, 8.175722, 8.176723, 0.700796
10, 8.175722, 8.176723, 0.701852
