Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 8.175285, 8.177925, 0.539385
1, 8.175285, 8.177925, 0.603073
1, 8.175285, 8.177925, 0.661356
1, 8.175285, 8.177925, 0.712638
1, 8.175285, 8.177925, 0.765969
1, 8.175285, 8.177925, 0.817157
1, 8.175285, 8.177925, 0.843942
1, 8.175285, 8.177925, 0.874808
1, 8.175285, 8.177925, 0.890172
1, 8.175285, 8.177925, 0.897870
1, 8.175285, 8.177925, 0.901281
2, 8.177925, 8.179201, 0.539335
2, 8.177925, 8.179201, 0.596424
2, 8.177925, 8.179201, 0.656029
2, 8.177925, 8.179201, 0.703390
2, 8.177925, 8.179201, 0.744319
2, 8.177925, 8.179201, 0.784240
2, 8.177925, 8.179201, 0.810883
2, 8.177925, 8.179201, 0.835989
2, 8.177925, 8.179201, 0.847940
2, 8.177925, 8.179201, 0.856296
2, 8.177925, 8.179201, 0.860145
3, 8.179201, 8.178298, 0.539393
3, 8.179201, 8.178298, 0.597946
3, 8.179201, 8.178298, 0.650701
3, 8.179201, 8.178298, 0.699520
3, 8.179201, 8.178298, 0.743910
3, 8.179201, 8.178298, 0.786195
3, 8.179201, 8.178298, 0.814457
3, 8.179201, 8.178298, 0.838141
3, 8.179201, 8.178298, 0.851265
3, 8.179201, 8.178298, 0.863016
3, 8.179201, 8.178298, 0.866806
4, 8.178298, 8.175797, 0.539411
4, 8.178298, 8.175797, 0.601680
4, 8.178298, 8.175797, 0.662285
4, 8.178298, 8.175797, 0.719363
4, 8.178298, 8.175797, 0.763616
4, 8.178298, 8.175797, 0.801257
4, 8.178298, 8.175797, 0.838913
4, 8.178298, 8.175797, 0.867179
4, 8.178298, 8.175797, 0.881517
4, 8.178298, 8.175797, 0.891343
4, 8.178298, 8.175797, 0.895255
5, 8.175797, 8.176878, 0.539368
5, 8.175797, 8.176878, 0.599968
5, 8.175797, 8.176878, 0.658509
5, 8.175797, 8.176878, 0.709729
5, 8.175797, 8.176878, 0.756748
5, 8.175797, 8.176878, 0.798050
5, 8.175797, 8.176878, 0.831825
5, 8.175797, 8.176878, 0.859780
5, 8.175797, 8.176878, 0.873213
5, 8.175797, 8.176878, 0.884353
5, 8.175797, 8.176878, 0.887208
6, 8.176878, 8.176472, 0.539455
6, 8.176878, 8.176472, 0.603749
6, 8.176878, 8.176472, 0.668726
6, 8.176878, 8.176472, 0.721868
6, 8.176878, 8.176472, 0.771508
6, 8.176878, 8.176472, 0.809466
6, 8.176878, 8.176472, 0.842526
6, 8.176878, 8.176472, 0.876237
6, 8.176878, 8.176472, 0.892741
6, 8.176878, 8.176472, 0.905142
6, 8.176878, 8.176472, 0.907463
7, 8.176472, 8.178040, 0.539360
7, 8.176472, 8.178040, 0.597404
7, 8.176472, 8.178040, 0.648511
7, 8.176472, 8.178040, 0.696655
7, 8.176472, 8.178040, 0.740090
7, 8.176472, 8.178040, 0.773782
7, 8.176472, 8.178040, 0.802972
7, 8.176472, 8.178040, 0.838121
7, 8.176472, 8.178040, 0.853108
7, 8.176472, 8.178040, 0.861856
7, 8.176472, 8.178040, 0.865261
8, 8.178040, 8.175616, 0.539431
8, 8.178040, 8.175616, 0.595017
8, 8.178040, 8.175616, 0.655404
8, 8.178040, 8.175616, 0.706323
8, 8.178040, 8.175616, 0.754908
8, 8.178040, 8.175616, 0.793796
8, 8.178040, 8.175616, 0.824971
8, 8.178040, 8.175616, 0.853144
8, 8.178040, 8.175616, 0.869951
8, 8.178040, 8.175616, 0.880672
8, 8.178040, 8.175616, 0.885085
9, 8.175616, 8.175722, 0.539319
9, 8.175616, 8.175722, 0.595913
9, 8.175616, 8.175722, 0.649024
9, 8.175616, 8.175722, 0.703451
9, 8.175616, 8.175722, 0.749182
9, 8.175616, 8.175722, 0.789441
9, 8.175616, 8.175722, 0.823110
9, 8.175616, 8.175722, 0.856085
9, 8.175616, 8.175722, 0.870885
9, 8.175616, 8.175722, 0.881236
9, 8.175616, 8.175722, 0.884130
10, 8.175722, 8.176723, 0.539311
10, 8.175722, 8.176723, 0.601849
10, 8.175722, 8.176723, 0.664141
10, 8.175722, 8.176723, 0.724471
10, 8.175722, 8.176723, 0.780845
10, 8.175722, 8.176723, 0.829809
10, 8.175722, 8.176723, 0.868072
10, 8.175722, 8.176723, 0.896451
10, 8.175722, 8.176723, 0.909650
10, 8.175722, 8.176723, 0.918978
10, 8.175722, 8.176723, 0.922682
