Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 8.000000, 8.000000, 0.250000
1, 8.000302, 7.999219, 0.308579
1, 8.000450, 7.999227, 0.359320
1, 8.000633, 7.998139, 0.402219
1, 8.001287, 7.998193, 0.437358
1, 8.001804, 7.998425, 0.464743
1, 8.001442, 7.998411, 0.484280
1, 8.001692, 7.998466, 0.496033
1, 8.001881, 7.998722, 0.499887
1, 8.001314, 7.999054, 0.496101
1, 8.000945, 7.999768, 0.484338
1, 8.001005, 7.999819, 0.464861
1, 8.000589, 7.999498, 0.437537
1, 8.000766, 7.999345, 0.402368
1, 8.000718, 7.999908, 0.359354
1, 8.000242, 8.000175, 0.308573
1, 8.000000, 8.000000, 0.250000
2, 8.000000, 5.000000, 0.727273
2, 7.999219, 5.374277, 0.642977
2, 7.999227, 5.749770, 0.604375
2, 7.998139, 6.124753, 0.572542
2, 7.998193, 6.499403, 0.546503
2, 7.998425, 6.874495, 0.526122
2, 7.998411, 7.250139, 0.511611
2, 7.998466, 7.625348, 0.502848
2, 7.998722, 8.000830, 0.499943
2, 7.999054, 8.376062, 0.502859
2, 7.999768, 8.750995, 0.511507
2, 7.999819, 9.126026, 0.526036
2, 7.999498, 9.501352, 0.546438
2, 7.999345, 9.876295, 0.572560
2, 7.999908, 10.251058, 0.604213
2, 8.000175, 10.625305, 0.642819
2, 8.000000, 11.000000, 0.727273
3, 5.000000, 6.000000, 0.527778
3, 5.374277, 6.249206, 0.544153
3, 5.749770, 6.499323, 0.534427
3, 6.124753, 6.750457, 0.524166
3, 6.499403, 7.000057, 0.515575
3, 6.874495, 7.249605, 0.508811
3, 7.250139, 7.500371, 0.503904
3, 7.625348, 7.750678, 0.500934
3, 8.000830, 7.999792, 0.499855
3, 8.376062, 8.249981, 0.500858
3, 8.750995, 8.500160, 0.503756
3, 9.126026, 8.750026, 0.508572
3, 9.501352, 9.000008, 0.515410
3, 9.876295, 9.249758, 0.524135
3, 10.251058, 9.499134, 0.534299
3, 10.625305, 9.749088, 0.544091
3, 11.000000, 10.000000, 0.527778
4, 6.000000, 7.000000, 0.769231
4, 6.249206, 7.125329, 0.750247
4, 6.499323, 7.250186, 0.677402
4, 6.750457, 7.375455, 0.621513
4, 7.000057, 7.500309, 0.577439
4, 7.249605, 7.624820, 0.543510
4, 7.500371, 7.750123, 0.519329
4, 7.750678, 7.875432, 0.504826
4, 7.999792, 7.999578, 0.499979
4, 8.249981, 8.124891, 0.504865
4, 8.500160, 8.250186, 0.519423
4, 8.750026, 8.374487, 0.543573
4, 9.000008, 8.500370, 0.577422
4, 9.249758, 8.624863, 0.621552
4, 9.499134, 8.750263, 0.677378
4, 9.749088, 8.874813, 0.750253
4, 10.000000, 9.000000, 0.769231
5, 7.000000, 7.000000, 0.500000
5, 7.125329, 7.125312, 0.499956
5, 7.250186, 7.250204, 0.500038
5, 7.375455, 7.376029, 0.500095
5, 7.500309, 7.501393, 0.500055
5, 7.624820, 7.626530, 0.499932
5, 7.750123, 7.750628, 0.499982
5, 7.875432, 7.875624, 0.500031
5, 7.999578, 8.000494, 0.499971
5, 8.124891, 8.124795, 0.499948
5, 8.250186, 8.249651, 0.499911
5, 8.374487, 8.374384, 0.499900
5, 8.500370, 8.499978, 0.499955
5, 8.624863, 8.624779, 0.499977
5, 8.750263, 8.750630, 0.500011
5, 8.874813, 8.875846, 0.500091
5, 9.000000, 9.000000, 0.500000
6, 7.000000, 10.000000, 0.300000
6, 7.125312, 9.749512, 0.356693
6, 7.250204, 9.499237, 0.395211
6, 7.376029, 9.249578, 0.427263
6, 7.501393, 9.000629, 0.453438
6, 7.626530, 8.750071, 0.473825
6, 7.750628, 8.500350, 0.488400
6, 7.875624, 8.251060, 0.497054
6, 8.000494, 8.001120, 0.500010
6, 8.124795, 7.751389, 0.497077
6, 8.249651, 7.500906, 0.488324
6, 8.374384, 7.250934, 0.473795
6, 8.499978, 7.001165, 0.453438
6, 8.624779, 6.751270, 0.427276
6, 8.750630, 6.500573, 0.395258
6, 8.875846, 6.250472, 0.356796
6, 9.000000, 6.000000, 0.300000
7, 10.000000, 8.000000, 0.500000
7, 9.749512, 7.999424, 0.499986
7, 9.499237, 8.000785, 0.499950
7, 9.249578, 8.000234, 0.499995
7, 9.000629, 7.999751, 0.499978
7, 8.750071, 8.000063, 0.499906
7, 8.500350, 8.000118, 0.499932
7, 8.251060, 8.000469, 0.499999
7, 8.001120, 7.999866, 0.499993
7, 7.751389, 7.999951, 0.500018
7, 7.500906, 7.999507, 0.500043
7, 7.250934, 7.999623, 0.500008
7, 7.001165, 7.999343, 0.500028
7, 6.751270, 7.999565, 0.500049
7, 6.500573, 7.999808, 0.500005
7, 6.250472, 7.999577, 0.500026
7, 6.000000, 8.000000, 0.500000
8, 8.000000, 12.000000, 0.500000
8, 7.999424, 11.499758, 0.499999
8, 8.000785, 10.999559, 0.500056
8, 8.000234, 10.499859, 0.499968
8, 7.999751, 10.000053, 0.499931
8, 8.000063, 9.500412, 0.499960
8, 8.000118, 9.000799, 0.499961
8, 8.000469, 8.500509, 0.499988
8, 7.999866, 8.000286, 0.499991
8, 7.999951, 7.500611, 0.499963
8, 7.999507, 7.000402, 0.499981
8, 7.999623, 6.500531, 0.500018
8, 7.999343, 6.000419, 0.500033
8, 7.999565, 5.499718, 0.500016
8, 7.999808, 4.999063, 0.500024
8, 7.999577, 4.499568, 0.500032
8, 8.000000, 4.000000, 0.500000
9, 12.000000, 6.000000, 0.500000
9, 11.499758, 6.249753, 0.499972
9, 10.999559, 6.499768, 0.500004
9, 10.499859, 6.750059, 0.499960
9, 10.000053, 6.999068, 0.499972
9, 9.500412, 7.249069, 0.499960
9, 9.000799, 7.498711, 0.499971
9, 8.500509, 7.748845, 0.500037
9, 8.000286, 7.999723, 0.499975
9, 7.500611, 8.249393, 0.499957
9, 7.000402, 8.499036, 0.499913
9, 6.500531, 8.749550, 0.499899
9, 6.000419, 8.999393, 0.499967
9, 5.499718, 9.249459, 0.499962
9, 4.999063, 9.498823, 0.499988
9, 4.499568, 9.748912, 0.499980
9, 4.000000, 10.000000, 0.500000
10, 6.000000, 11.000000, 0.464286
10, 6.249753, 10.625570, 0.455176
10, 6.499768, 10.250851, 0.465529
10, 6.750059, 9.876221, 0.475831
10, 6.999068, 9.500906, 0.484485
10, 7.249069, 9.124936, 0.491258
10, 7.498711, 8.750029, 0.496202
10, 7.748845, 8.375597, 0.499157
10, 7.999723, 8.000704, 0.500046
10, 8.249393, 7.625946, 0.499029
10, 8.499036, 7.250907, 0.496084
10, 8.749550, 6.875278, 0.491191
10, 8.999393, 6.500540, 0.484422
10, 9.249459, 6.125268, 0.475824
10, 9.498823, 5.750456, 0.465588
10, 9.748912, 5.374926, 0.455222
10, 10.000000, 5.000000, 0.464286
