#Entity   SMCLK        MMCLK        DVCCTR                      MMTMP             TMPTR        POWER             TOTEC                   PSTAT        FANSP        GPUTL             MCUTL             ECUTL             DCUTL             MUSAM             GUSAM             PVIOL             TVIOL             SBVIO             BLVIO                       LUVIO                       RVIOL                       TAPCV                       TAPBC                       FBUSD             GRACT        SMACT        SMOCC        TENSO        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                              C                  C            W                 mJ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
GPU 0     1410         1512         0                           68                59           76.476            28969762229             0            N/A          0                 0                 0                 0                 7.000             81.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.953        0.570        0.071        0.486        0.070        0.000        0.000        0.000        74520547                    50410958                    0                           0                           
GPU 0     1410         1512         0                           68                59           179.016           28969778788             0            N/A          0                 0                 0                 0                 8.000             84.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.953        0.570        0.071        0.486        0.070        0.000        0.000        0.000        74520547                    50410958                    0                           0                           
GPU 0     1410         1512         0                           68                59           178.906           28969796761             0            N/A          85                8                 0                 0                 8.000             84.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.955        0.560        0.070        0.487        0.071        0.000        0.000        0.002        6821406                     15188699                    0                           0                           
GPU 0     1410         1512         0                           68                59           178.809           28969814612             0            N/A          85                8                 0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.955        0.000        0.000        0.000        0.071        0.000        0.000        0.002        8615875                     16514212                    0                           0                           
GPU 0     1410         1512         0                           68                60           178.810           28969832583             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.952        0.558        0.070        0.486        0.071        0.000        0.000        0.002        8296255                     16221911                    0                           0                           
GPU 0     1410         1512         0                           68                60           178.712           28969850558             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.954        0.560        0.070        0.487        0.071        0.000        0.000        0.002        5263076                     14403101                    0                           0                           
GPU 0     1410         1512         0                           68                60           178.713           28969868691             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.954        0.559        0.070        0.487        0.071        0.000        0.000        0.000        5231482                     14405079                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.758           28969886917             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.953        0.000        0.000        0.000        0.071        0.000        0.000        0.002        7158173                     15644563                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.553           28969905222             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.955        0.560        0.070        0.487        0.071        0.000        0.000        0.002        5821563                     14861093                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.759           28969923483             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.955        0.561        0.070        0.488        0.071        0.000        0.000        0.002        10575816                    17837600                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.662           28969942066             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.953        0.561        0.070        0.488        0.071        0.000        0.000        0.002        4872389                     14177310                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.552           28969942066             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.950        0.557        0.069        0.484        0.071        0.000        0.000        0.000        7084415                     15653718                    0                           0                           
GPU 0     1410         1512         0                           68                60           181.456           28969960283             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.950        0.000        0.000        0.000        0.071        0.000        0.000        0.002        5484091                     14574501                    0                           0                           
GPU 0     1410         1512         0                           68                60           178.615           28969996371             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.950        0.557        0.070        0.484        0.071        0.000        0.000        0.002        3832864                     13570663                    0                           0                           
GPU 0     1410         1512         0                           68                60           178.519           28970014320             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.950        0.558        0.070        0.485        0.071        0.000        0.000        0.000        7349424                     15949110                    0                           0                           
#Entity   SMCLK        MMCLK        DVCCTR                      MMTMP             TMPTR        POWER             TOTEC                   PSTAT        FANSP        GPUTL             MCUTL             ECUTL             DCUTL             MUSAM             GUSAM             PVIOL             TVIOL             SBVIO             BLVIO                       LUVIO                       RVIOL                       TAPCV                       TAPBC                       FBUSD             GRACT        SMACT        SMOCC        TENSO        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                              C                  C            W                 mJ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
GPU 0     1410         1512         0                           68                60           178.574           28970032287             0            N/A          95                10                0                 0                 9.000             95.000            0                 0                 0                 0                           0                           0                           159609808302304             156080327784992             456               0.950        0.000        0.000        0.000        0.071        0.000        0.000        0.002        7157321                     15821962                    0                           0                           
