Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 14.679594, 14.680736, 0.565147
1, 13.211916, 13.212911, 0.565044
1, 11.744335, 11.744703, 0.574329
1, 10.276714, 10.276837, 0.593247
1, 8.808372, 8.808750, 0.621814
1, 7.340227, 7.339966, 0.660068
1, 5.872509, 5.872137, 0.708229
1, 4.404184, 4.404330, 0.766241
1, 2.935839, 2.936150, 0.834235
1, 1.468131, 1.468273, 0.912102
1, 0.000000, 0.000000, 1.000000
2, 14.680736, 14.680273, 0.565123
2, 13.212911, 13.211732, 0.564927
2, 11.744703, 11.744110, 0.574238
2, 10.276837, 10.276599, 0.593168
2, 8.808750, 8.808128, 0.621787
2, 7.339966, 7.339977, 0.660150
2, 5.872137, 5.871472, 0.708199
2, 4.404330, 4.404129, 0.766243
2, 2.936150, 2.936261, 0.834264
2, 1.468273, 1.468058, 0.912104
2, 0.000000, 0.000000, 1.000000
3, 14.680273, 14.679718, 0.565168
3, 13.211732, 13.211954, 0.564960
3, 11.744110, 11.743551, 0.574361
3, 10.276599, 10.275556, 0.593265
3, 8.808128, 8.808033, 0.621820
3, 7.339977, 7.340000, 0.660143
3, 5.871472, 5.871990, 0.708264
3, 4.404129, 4.403775, 0.766220
3, 2.936261, 2.936012, 0.834197
3, 1.468058, 1.468151, 0.912079
3, 0.000000, 0.000000, 1.000000
4, 14.679718, 14.678188, 0.565201
4, 13.211954, 13.210495, 0.564966
4, 11.743551, 11.743345, 0.574259
4, 10.275556, 10.275375, 0.593285
4, 8.808033, 8.807368, 0.621856
4, 7.340000, 7.338898, 0.660237
4, 5.871990, 5.870772, 0.708314
4, 4.403775, 4.403365, 0.766245
4, 2.936012, 2.935415, 0.834181
4, 1.468151, 1.468196, 0.912046
4, 0.000000, 0.000000, 1.000000
5, 14.678188, 14.679006, 0.565169
5, 13.210495, 13.210863, 0.564950
5, 11.743345, 11.742823, 0.574293
5, 10.275375, 10.274625, 0.593189
5, 8.807368, 8.806827, 0.621829
5, 7.338898, 7.339668, 0.660087
5, 5.870772, 5.871659, 0.708085
5, 4.403365, 4.403889, 0.766171
5, 2.935415, 2.936189, 0.834169
5, 1.468196, 1.467755, 0.912090
5, 0.000000, 0.000000, 1.000000
6, 14.679006, 14.679905, 0.565155
6, 13.210863, 13.211627, 0.564947
6, 11.742823, 11.743518, 0.574253
6, 10.274625, 10.274914, 0.593266
6, 8.806827, 8.806522, 0.621868
6, 7.339668, 7.339067, 0.660209
6, 5.871659, 5.871460, 0.708286
6, 4.403889, 4.404074, 0.766274
6, 2.936189, 2.936538, 0.834172
6, 1.467755, 1.468252, 0.912077
6, 0.000000, 0.000000, 1.000000
7, 14.679905, 14.680844, 0.565108
7, 13.211627, 13.212359, 0.564839
7, 11.743518, 11.743766, 0.574124
7, 10.274914, 10.276007, 0.593008
7, 8.806522, 8.807965, 0.621615
7, 7.339067, 7.339473, 0.659994
7, 5.871460, 5.871844, 0.708180
7, 4.404074, 4.403492, 0.766186
7, 2.936538, 2.935691, 0.834201
7, 1.468252, 1.468310, 0.912054
7, 0.000000, 0.000000, 1.000000
8, 14.680844, 14.678340, 0.565163
8, 13.212359, 13.210803, 0.564918
8, 11.743766, 11.743242, 0.574271
8, 10.276007, 10.275412, 0.593193
8, 8.807965, 8.807623, 0.621771
8, 7.339473, 7.339644, 0.660057
8, 5.871844, 5.871431, 0.708218
8, 4.403492, 4.403774, 0.766221
8, 2.935691, 2.935504, 0.834191
8, 1.468310, 1.467442, 0.912091
8, 0.000000, 0.000000, 1.000000
9, 14.678340, 14.678374, 0.565118
9, 13.210803, 13.210482, 0.564871
9, 11.743242, 11.742887, 0.574220
9, 10.275412, 10.275162, 0.593234
9, 8.807623, 8.806994, 0.621754
9, 7.339644, 7.339177, 0.660062
9, 5.871431, 5.871133, 0.708219
9, 4.403774, 4.404095, 0.766283
9, 2.935504, 2.936417, 0.834162
9, 1.467442, 1.468341, 0.912072
9, 0.000000, 0.000000, 1.000000
10, 14.678374, 14.680233, 0.565158
10, 13.210482, 13.212071, 0.564989
10, 11.742887, 11.744547, 0.574337
10, 10.275162, 10.276588, 0.593323
10, 8.806994, 8.808899, 0.621912
10, 7.339177, 7.341118, 0.660197
10, 5.871133, 5.873318, 0.708334
10, 4.404095, 4.405001, 0.766357
10, 2.936417, 2.937283, 0.834190
10, 1.468341, 1.468150, 0.912091
10, 0.000000, 0.000000, 1.000000
