Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 14.679594, 14.680736, 0.735293
1, 13.211482, 13.212567, 0.702543
1, 11.743814, 11.744129, 0.682701
1, 10.275940, 10.276767, 0.676080
1, 8.808296, 8.808887, 0.682522
1, 7.339850, 7.341096, 0.702180
1, 5.871420, 5.872375, 0.735261
1, 4.403583, 4.404837, 0.781506
1, 2.936077, 2.936667, 0.840936
1, 1.467768, 1.468359, 0.913648
1, 0.000000, 0.000000, 1.000000
2, 14.680736, 14.680273, 0.719369
2, 13.212567, 13.212353, 0.689413
2, 11.744129, 11.743801, 0.672245
2, 10.276767, 10.275409, 0.668044
2, 8.808887, 8.807008, 0.676719
2, 7.341096, 7.339520, 0.698200
2, 5.872375, 5.870865, 0.732621
2, 4.404837, 4.403221, 0.780110
2, 2.936667, 2.935328, 0.840379
2, 1.468359, 1.467522, 0.913533
2, 0.000000, 0.000000, 1.000000
3, 14.680273, 14.679718, 0.720933
3, 13.212353, 13.212112, 0.690604
3, 11.743801, 11.743948, 0.673308
3, 10.275409, 10.276031, 0.668963
3, 8.807008, 8.807580, 0.677364
3, 7.339520, 7.339648, 0.698630
3, 5.870865, 5.871949, 0.733009
3, 4.403221, 4.404030, 0.780293
3, 2.935328, 2.935802, 0.840415
3, 1.467522, 1.468123, 0.913541
3, 0.000000, 0.000000, 1.000000
4, 14.679718, 14.678188, 0.734506
4, 13.212112, 13.210182, 0.701572
4, 11.743948, 11.742439, 0.681826
4, 10.276031, 10.275358, 0.675431
4, 8.807580, 8.806880, 0.682078
4, 7.339648, 7.338809, 0.702007
4, 5.871949, 5.871210, 0.735149
4, 4.404030, 4.403615, 0.781357
4, 2.935802, 2.935555, 0.840792
4, 1.468123, 1.467706, 0.913587
4, 0.000000, 0.000000, 1.000000
5, 14.678188, 14.679006, 0.731566
5, 13.210182, 13.210941, 0.699059
5, 11.742439, 11.743606, 0.679820
5, 10.275358, 10.276112, 0.673746
5, 8.806880, 8.808104, 0.680937
5, 7.338809, 7.339963, 0.701093
5, 5.871210, 5.871535, 0.734429
5, 4.403615, 4.403875, 0.781102
5, 2.935555, 2.936172, 0.840706
5, 1.467706, 1.468284, 0.913598
5, 0.000000, 0.000000, 1.000000
6, 14.679006, 14.679905, 0.739373
6, 13.210941, 13.211870, 0.705536
6, 11.743606, 11.743447, 0.685048
6, 10.276112, 10.275527, 0.677932
6, 8.808104, 8.807438, 0.683906
6, 7.339963, 7.339450, 0.703201
6, 5.871535, 5.871828, 0.735864
6, 4.403875, 4.403596, 0.781923
6, 2.936172, 2.936269, 0.841041
6, 1.468284, 1.468315, 0.913700
6, 0.000000, 0.000000, 1.000000
7, 14.679905, 14.680844, 0.721878
7, 13.211870, 13.212947, 0.691552
7, 11.743447, 11.745192, 0.674183
7, 10.275527, 10.276999, 0.669485
7, 8.807438, 8.808731, 0.677618
7, 7.339450, 7.340172, 0.698755
7, 5.871828, 5.872205, 0.732938
7, 4.403596, 4.404617, 0.780235
7, 2.936269, 2.936457, 0.840385
7, 1.468315, 1.468482, 0.913490
7, 0.000000, 0.000000, 1.000000
8, 14.680844, 14.678340, 0.728851
8, 13.212947, 13.211483, 0.697010
8, 11.745192, 11.743848, 0.678394
8, 10.276999, 10.276229, 0.672817
8, 8.808731, 8.808101, 0.680127
8, 7.340172, 7.339953, 0.700482
8, 5.872205, 5.871374, 0.734179
8, 4.404617, 4.402752, 0.780908
8, 2.936457, 2.935710, 0.840645
8, 1.468482, 1.467851, 0.913561
8, 0.000000, 0.000000, 1.000000
9, 14.678340, 14.678374, 0.728423
9, 13.211483, 13.210609, 0.696726
9, 11.743848, 11.743191, 0.678325
9, 10.276229, 10.274693, 0.672776
9, 8.808101, 8.806896, 0.680057
9, 7.339953, 7.340072, 0.700446
9, 5.871374, 5.871964, 0.734080
9, 4.402752, 4.403778, 0.780980
9, 2.935710, 2.935360, 0.840635
9, 1.467851, 1.467798, 0.913544
9, 0.000000, 0.000000, 1.000000
10, 14.678374, 14.680233, 0.745678
10, 13.210609, 13.211508, 0.711165
10, 11.743191, 11.743240, 0.689610
10, 10.274693, 10.275316, 0.681431
10, 8.806896, 8.807182, 0.686629
10, 7.340072, 7.339111, 0.705012
10, 5.871964, 5.871331, 0.737017
10, 4.403778, 4.403664, 0.782431
10, 2.935360, 2.936136, 0.841294
10, 1.467798, 1.468077, 0.913755
10, 0.000000, 0.000000, 1.000000
