Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment 
10, 15.500799, 18.499241, 0.459346
10, 15.000814, 18.999636, 0.474482
10, 15.500943, 18.499441, 0.487591
10, 15.001150, 17.999365, 0.472368
10, 15.500712, 18.499197, 0.455854
10, 16.000805, 17.999107, 0.471198
10, 16.501179, 17.499149, 0.485732
10, 17.001640, 17.999210, 0.470511
10, 17.501856, 17.499372, 0.485365
10, 17.001665, 17.999672, 0.499970
10, 16.501945, 17.499573, 0.485071
10, 17.001757, 16.999548, 0.499947
