Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 17.000000, 15.000000, 0.375000
1, 14.499151, 15.500381, 0.536994
1, 16.248268, 14.749553, 0.526679
1, 14.999831, 15.624474, 0.530715
1, 14.873238, 15.687956, 0.552983
1, 14.375900, 15.000241, 0.559224
1, 14.857035, 14.968111, 0.561133
1, 14.814927, 14.960036, 0.561585
1, 14.619997, 14.766180, 0.564226
1, 14.641483, 14.778156, 0.564764
2, 15.000000, 9.000000, 0.727273
2, 15.500381, 11.499932, 0.563192
2, 14.749553, 13.999553, 0.570119
2, 15.624474, 14.248800, 0.565938
2, 15.687956, 15.002190, 0.565927
2, 15.000241, 15.093466, 0.565510
2, 14.968111, 14.826484, 0.562030
2, 14.960036, 14.857932, 0.563605
2, 14.766180, 14.743583, 0.564984
2, 14.778156, 14.767271, 0.564204
3, 9.000000, 13.000000, 0.600000
3, 11.499932, 14.000550, 0.605968
3, 13.999553, 14.499802, 0.594655
3, 14.248800, 13.873810, 0.585269
3, 15.002190, 14.938457, 0.571247
3, 15.093466, 14.655212, 0.566086
3, 14.826484, 14.765873, 0.563477
3, 14.857932, 14.869147, 0.561942
3, 14.743583, 14.635154, 0.564397
3, 14.767271, 14.653696, 0.564608
4, 13.000000, 11.000000, 0.727273
4, 14.000550, 13.499942, 0.703906
4, 14.499802, 13.750078, 0.588259
4, 13.873810, 14.252253, 0.572767
4, 14.938457, 15.501675, 0.565732
4, 14.655212, 14.782318, 0.563516
4, 14.765873, 14.844044, 0.565475
4, 14.869147, 14.571076, 0.566545
4, 14.635154, 14.716721, 0.566454
4, 14.653696, 14.658041, 0.566162
5, 11.000000, 16.000000, 0.491667
5, 13.499942, 17.499557, 0.576964
5, 13.750078, 15.750900, 0.593671
5, 14.252253, 15.626259, 0.576604
5, 15.501675, 15.438531, 0.572286
5, 14.782318, 15.686913, 0.564407
5, 14.844044, 15.140532, 0.566971
5, 14.571076, 14.976110, 0.566477
5, 14.716721, 14.662665, 0.565421
5, 14.658041, 14.715486, 0.565869
6, 16.000000, 16.000000, 0.500000
6, 17.499557, 13.999470, 0.472782
6, 15.750900, 15.999830, 0.606240
6, 15.626259, 15.249254, 0.565887
6, 15.438531, 14.373367, 0.575659
6, 15.686913, 15.124136, 0.574315
6, 15.140532, 14.998525, 0.570335
6, 14.976110, 14.859652, 0.570257
6, 14.662665, 14.699438, 0.566688
6, 14.715486, 14.765939, 0.565594
7, 16.000000, 13.000000, 0.491667
7, 13.999470, 12.499998, 0.555568
7, 15.999830, 13.500245, 0.597432
7, 15.249254, 14.999355, 0.587463
7, 14.373367, 15.563042, 0.574429
7, 15.124136, 14.969595, 0.573444
7, 14.998525, 14.610090, 0.566707
7, 14.859652, 14.796790, 0.569949
7, 14.699438, 14.729282, 0.567123
7, 14.765939, 14.630367, 0.565824
8, 13.000000, 20.000000, 0.507353
8, 12.499998, 15.999615, 0.631072
8, 13.500245, 15.752451, 0.566460
8, 14.999355, 15.624203, 0.561021
8, 15.563042, 14.875845, 0.564954
8, 14.969595, 14.655676, 0.563858
8, 14.610090, 14.484280, 0.562743
8, 14.796790, 14.445996, 0.565945
8, 14.729282, 14.717319, 0.565571
8, 14.630367, 14.678230, 0.565947
9, 20.000000, 14.000000, 0.527778
9, 15.999615, 15.499815, 0.588769
9, 15.752451, 14.751362, 0.554682
9, 15.624203, 15.498987, 0.577896
9, 14.875845, 15.626602, 0.569117
9, 14.655676, 15.250191, 0.563260
9, 14.484280, 14.750238, 0.562666
9, 14.445996, 14.888229, 0.563550
9, 14.717319, 14.720766, 0.563743
9, 14.678230, 14.746936, 0.564987
10, 14.000000, 18.000000, 0.500000
10, 15.499815, 16.999821, 0.499992
10, 14.751362, 14.999447, 0.526821
10, 15.498987, 16.250986, 0.548827
10, 15.626602, 15.250347, 0.562164
10, 15.250191, 14.562987, 0.562946
10, 14.750238, 14.485123, 0.563226
10, 14.888229, 14.899649, 0.563710
10, 14.720766, 14.771736, 0.563725
10, 14.746936, 14.716801, 0.564512
