Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 16.512495, 16.516306, 0.753247
1, 14.927721, 14.929132, 0.762593
1, 12.787737, 12.789562, 0.775286
1, 13.195151, 13.196843, 0.789360
1, 13.722244, 13.723795, 0.805590
1, 13.735826, 13.737257, 0.824718
1, 13.742661, 13.743898, 0.846351
1, 14.246028, 14.246475, 0.869535
1, 14.747875, 14.748236, 0.892717
1, 14.248857, 14.249002, 0.914350
1, 13.749189, 13.749820, 0.933492
1, 14.249644, 14.248729, 0.950313
1, 14.749226, 14.748180, 0.963305
1, 14.748559, 14.747674, 0.975387
1, 14.748769, 14.747477, 0.984949
2, 16.516306, 16.514036, 0.738058
2, 14.929132, 14.926614, 0.747291
2, 12.789562, 12.786773, 0.759387
2, 13.196843, 13.195085, 0.772265
2, 13.723795, 13.721828, 0.786927
2, 13.737257, 13.735394, 0.804316
2, 13.743898, 13.742186, 0.824828
2, 14.246475, 14.245706, 0.847321
2, 14.748236, 14.748092, 0.871020
2, 14.249002, 14.248768, 0.894243
2, 13.749820, 13.749421, 0.915291
2, 14.248729, 14.249638, 0.934035
2, 14.748180, 14.749311, 0.949602
2, 14.747674, 14.749455, 0.964068
2, 14.747477, 14.748325, 0.974438
3, 16.514036, 16.514301, 0.739223
3, 14.926614, 14.927793, 0.748533
3, 12.786773, 12.786943, 0.760727
3, 13.195085, 13.195021, 0.773867
3, 13.721828, 13.722607, 0.789012
3, 13.735394, 13.734879, 0.806980
3, 13.742186, 13.741982, 0.827878
3, 14.245706, 14.244820, 0.850865
3, 14.748092, 14.746552, 0.875053
3, 14.248768, 14.246531, 0.898084
3, 13.749421, 13.748051, 0.918899
3, 14.249638, 14.248166, 0.936682
3, 14.749311, 14.747881, 0.951336
3, 14.749455, 14.747471, 0.963954
3, 14.748325, 14.746799, 0.975223
4, 16.514301, 16.513821, 0.752437
4, 14.927793, 14.928699, 0.761724
4, 12.786943, 12.788227, 0.773755
4, 13.195021, 13.196835, 0.786796
4, 13.722607, 13.723298, 0.801969
4, 13.734879, 13.736588, 0.820516
4, 13.741982, 13.743610, 0.841574
4, 14.244820, 14.245998, 0.864215
4, 14.746552, 14.748011, 0.887415
4, 14.246531, 14.248350, 0.909331
4, 13.748051, 13.749424, 0.929285
4, 14.248166, 14.249057, 0.947263
4, 14.747881, 14.748341, 0.962887
4, 14.747471, 14.747237, 0.973687
4, 14.746799, 14.746951, 0.982486
5, 16.513821, 16.515024, 0.749559
5, 14.928699, 14.931394, 0.758697
5, 12.788227, 12.790510, 0.770504
5, 13.196835, 13.198155, 0.783203
5, 13.723298, 13.724804, 0.797586
5, 13.736588, 13.738281, 0.814578
5, 13.743610, 13.745004, 0.834754
5, 14.245998, 14.247906, 0.857461
5, 14.748011, 14.749653, 0.881796
5, 14.248350, 14.250513, 0.906438
5, 13.749424, 13.750557, 0.929221
5, 14.249057, 14.250340, 0.948436
5, 14.748341, 14.750525, 0.963130
5, 14.747237, 14.749263, 0.973161
5, 14.746951, 14.748684, 0.982796
6, 16.515024, 16.511683, 0.758351
6, 14.931394, 14.924240, 0.767848
6, 12.790510, 12.787464, 0.781383
6, 13.198155, 13.194963, 0.796696
6, 13.724804, 13.722134, 0.814413
6, 13.738281, 13.734049, 0.834821
6, 13.745004, 13.741060, 0.856672
6, 14.247906, 14.243355, 0.878943
6, 14.749653, 14.744637, 0.900158
6, 14.250513, 14.244084, 0.919689
6, 13.750557, 13.745377, 0.937865
6, 14.250340, 14.244921, 0.954648
6, 14.750525, 14.745054, 0.968557
6, 14.749263, 14.743029, 0.978691
6, 14.748684, 14.742859, 0.987039
7, 16.511683, 16.514032, 0.740785
7, 14.924240, 14.928371, 0.750329
7, 12.787464, 12.788649, 0.763614
7, 13.194963, 13.196612, 0.778201
7, 13.722134, 13.723175, 0.795051
7, 13.734049, 13.736821, 0.814636
7, 13.741060, 13.744394, 0.836133
7, 14.243355, 14.247953, 0.858515
7, 14.744637, 14.749561, 0.880213
7, 14.244084, 14.250210, 0.899036
7, 13.745377, 13.750397, 0.915858
7, 14.244921, 14.250701, 0.932235
7, 14.745054, 14.749722, 0.947560
7, 14.743029, 14.749462, 0.961786
7, 14.742859, 14.749012, 0.972626
8, 16.514032, 16.509634, 0.747391
8, 14.928371, 14.926592, 0.756620
8, 12.788649, 12.786663, 0.769787
8, 13.196612, 13.194197, 0.784702
8, 13.723175, 13.721220, 0.802112
8, 13.736821, 13.734321, 0.822517
8, 13.744394, 13.741436, 0.844920
8, 14.247953, 14.244823, 0.867574
8, 14.749561, 14.747107, 0.889344
8, 14.250210, 14.248454, 0.909119
