Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
10, 15.500799, 17.499241, 0.536979
10, 15.000814, 16.999636, 0.523876
10, 15.500943, 16.499441, 0.539412
10, 15.001150, 16.999365, 0.555228
10, 15.500712, 17.499197, 0.540952
10, 16.000805, 17.999107, 0.527268
10, 15.501179, 18.499149, 0.542008
10, 15.001640, 17.999210, 0.528127
10, 14.501856, 17.499372, 0.514271
10, 14.001665, 16.999672, 0.499970
10, 13.501946, 17.499573, 0.514576
10, 13.001758, 16.999548, 0.499947
