Seed, Mean_Hamming_A, Mean_Hamming_B, Mean_Bit_Alignment
1, 14.679594, 14.680736, 0.565147
1, 14.179625, 14.180985, 0.580667
1, 13.181209, 13.182549, 0.580759
1, 13.179625, 13.180985, 0.580850
1, 13.178041, 13.179422, 0.580944
1, 13.176458, 13.177860, 0.581037
1, 12.557697, 12.559286, 0.595423
1, 12.198378, 12.199771, 0.610101
1, 11.849649, 11.850761, 0.625085
1, 11.325880, 11.327164, 0.641906
1, 10.910566, 10.911186, 0.658485
1, 10.454988, 10.455608, 0.675398
1, 9.977279, 9.977676, 0.692039
1, 9.488834, 9.488998, 0.708081
1, 8.994981, 8.994183, 0.723166
1, 8.498156, 8.497144, 0.737138
1, 7.999758, 7.997924, 0.750036
2, 14.680736, 14.680273, 0.565123
2, 14.180985, 14.180204, 0.580603
2, 13.182549, 13.181763, 0.580692
2, 13.180985, 13.180204, 0.580780
2, 13.179422, 13.178646, 0.580873
2, 13.177860, 13.177088, 0.580969
2, 12.559286, 12.558700, 0.595367
2, 12.199771, 12.198947, 0.610020
2, 11.850761, 11.849728, 0.624993
2, 11.327164, 11.325967, 0.641831
2, 10.911186, 10.910147, 0.658426
2, 10.455608, 10.454778, 0.675300
2, 9.977676, 9.976965, 0.692006
2, 9.488998, 9.487865, 0.708054
2, 8.994183, 8.993272, 0.723113
2, 8.497144, 8.495611, 0.737070
2, 7.997924, 7.996799, 0.749948
3, 14.680273, 14.679718, 0.565168
3, 14.180204, 14.179899, 0.580693
3, 13.181763, 13.181459, 0.580786
3, 13.180204, 13.179899, 0.580881
3, 13.178646, 13.178340, 0.580971
3, 13.177088, 13.176781, 0.581067
3, 12.558700, 12.558174, 0.595458
3, 12.198947, 12.198709, 0.610138
3, 11.849728, 11.849833, 0.625094
3, 11.325967, 11.326085, 0.641912
3, 10.910147, 10.910562, 0.658529
3, 10.454778, 10.454464, 0.675423
3, 9.976965, 9.976876, 0.692098
3, 9.487865, 9.487745, 0.708071
3, 8.993272, 8.993417, 0.723162
3, 8.495611, 8.496193, 0.737141
3, 7.996799, 7.997498, 0.750046
4, 14.679718, 14.678188, 0.565201
4, 14.179899, 14.178387, 0.580724
4, 13.181459, 13.179960, 0.580816
4, 13.179899, 13.178387, 0.580907
4, 13.178340, 13.176814, 0.581002
4, 13.176781, 13.175241, 0.581097
4, 12.558174, 12.556540, 0.595440
4, 12.198709, 12.197252, 0.610106
4, 11.849833, 11.848314, 0.625119
4, 11.326085, 11.324803, 0.641947
4, 10.910562, 10.909226, 0.658494
4, 10.454464, 10.453940, 0.675417
4, 9.976876, 9.976542, 0.692073
4, 9.487745, 9.487500, 0.708144
4, 8.993417, 8.993049, 0.723228
4, 8.496193, 8.496269, 0.737158
4, 7.997498, 7.997639, 0.750021
5, 14.678188, 14.679006, 0.565169
5, 14.178387, 14.179077, 0.580623
5, 13.179960, 13.180624, 0.580713
5, 13.178387, 13.179077, 0.580801
5, 13.176814, 13.177530, 0.580894
5, 13.175241, 13.175983, 0.580993
5, 12.556540, 12.557724, 0.595406
5, 12.197252, 12.197878, 0.610060
5, 11.848314, 11.849037, 0.625033
5, 11.324803, 11.325330, 0.641883
5, 10.909226, 10.909323, 0.658435
5, 10.453940, 10.453658, 0.675389
5, 9.976542, 9.975990, 0.692021
5, 9.487500, 9.487405, 0.708061
5, 8.993049, 8.993299, 0.723155
5, 8.496269, 8.496539, 0.737119
5, 7.997639, 7.997746, 0.750014
6, 14.679006, 14.679905, 0.565155
6, 14.179077, 14.180352, 0.580652
6, 13.180624, 13.181944, 0.580742
6, 13.179077, 13.180353, 0.580837
6, 13.177530, 13.178762, 0.580930
6, 13.175983, 13.177171, 0.581025
6, 12.557724, 12.558549, 0.595399
6, 12.197878, 12.198978, 0.610078
6, 11.849037, 11.850260, 0.625076
6, 11.325330, 11.326563, 0.641845
6, 10.909323, 10.910790, 0.658413
6, 10.453658, 10.455400, 0.675298
6, 9.975990, 9.978154, 0.691977
6, 9.487405, 9.489250, 0.708046
6, 8.993299, 8.994962, 0.723144
6, 8.496539, 8.497825, 0.737088
6, 7.997746, 7.999434, 0.749982
7, 14.679905, 14.680844, 0.565108
7, 14.180352, 14.180807, 0.580591
7, 13.181944, 13.182396, 0.580683
7, 13.180353, 13.180807, 0.580774
7, 13.178762, 13.179218, 0.580866
7, 13.177171, 13.177629, 0.580966
7, 12.558549, 12.558894, 0.595360
7, 12.198978, 12.199519, 0.610033
7, 11.850260, 11.850679, 0.625009
7, 11.326563, 11.326789, 0.641860
7, 10.910790, 10.911216, 0.658402
7, 10.455400, 10.455255, 0.675308
7, 9.978154, 9.977846, 0.691987
7, 9.489250, 9.489183, 0.708026
7, 8.994962, 8.994756, 0.723067
7, 8.497825, 8.497684, 0.737096
7, 7.999434, 7.998920, 0.749966
8, 14.680844, 14.678340, 0.565163
